WorkerId,Approve? (A/R),Feedback?,"Grant Bonus? (amount,reason)",attribute,answers,,,,,,,,,,,,,,,,,,,
A3RS7UCO7CQ74R,,,,domesticity_1:07:00::,undomestic : 2,home-loving : 16,home-style : 16,housewifely : 18,husbandly : 18,domestic : 20,,,,,,,,,,,,,,
A3V1VK1A3NYN17,,,,color_1:07:03::,colorless : 0,shrill : 0,waxy : 0,prefaded : 1,shot : 1,sober : 1,dulled : 2,pale : 2,pasty : 2,lurid : 3,prismatic : 3,blanched : 8,white : 18,bright : 19,colorful : 19,deep : 19,fluorescent : 19,vibrant : 19,ablaze : 20,faded : 20
A1ZZ3FGXQCZO33,,,,color_1:07:03::,colorless : 0,pale : 0,white : 0,blanched : 1,dulled : 1,faded : 1,pasty : 2,prefaded : 2,sober : 2,waxy : 2,bright : 19,deep : 19,fluorescent : 19,lurid : 19,ablaze : 20,colorful : 20,prismatic : 20,vibrant : 20,,
A2XFO0X6RCS98M,,,,appetizingness_1:07:00::,unappetising : 1,savory : 17,appetizing : 18,,,,,,,,,,,,,,,,,
A45LS1ZTC5ID8,,,,appetizingness_1:07:00::,unappetising : 0,savory : 18,appetizing : 19,,,,,,,,,,,,,,,,,
A7SM0NS3IFW96,,,,orientation_1:24:00::,level : 0,monoclinal : 0,pitched : 0,salient : 0,vertical : 0,flat : 1,leaning : 1,low-pitched : 1,skew : 1,inclined : 2,high-pitched : 8,crosswise : 18,sloping : 19,swimming : 19,upended : 19,upright : 19,horizontal : 20,plumb : 20,sidelong : 20,
A39X3UG42U8O0Q,,,,destructibility_1:07:00::,indestructible : 0,undestroyable : 0,destructible : 18,destroyable : 19,abolishable : 20,,,,,,,,,,,,,,,
A3GLMBZSG3VU4P,,,,destructibility_1:07:00::,indestructible : 0,undestroyable : 0,abolishable : 18,destroyable : 20,destructible : 20,,,,,,,,,,,,,,,
AKCX7BFGR7UUO,,,,destructibility_1:07:00::,indestructible : 0,undestroyable : 2,destroyable : 16,destructible : 18,abolishable : 20,,,,,,,,,,,,,,,
ABLD9L1AZ7HEL,,,,orthodoxy_1:07:00::,established : 0,recusant : 0,sanctioned : 0,unreformed : 0,conformist : 1,reformed : 1,traditional : 1,antiheretical : 19,nonconformist : 19,orthodox : 19,dissident : 20,iconoclastic : 20,unorthodox : 20,,,,,,,
A3V1VK1A3NYN17,,,,power_1:07:00::,feeble : 0,low-powered : 0,powerless : 0,helpless : 1,weak : 1,almighty : 17,muscular : 17,powerful : 17,puissant : 18,ruling : 18,strong : 18,regent : 19,coercive : 20,compelling : 20,mighty : 20,,,,,
A3POLV08XTYAMD,,,,power_1:07:00::,helpless : 0,powerless : 1,feeble : 3,weak : 3,low-powered : 6,coercive : 9,compelling : 11,muscular : 14,powerful : 14,strong : 14,mighty : 16,puissant : 16,regent : 18,ruling : 18,almighty : 20,,,,,
ADG7FJ6JOH00S,,,,state_of,evaporated : 0,dry : 1,aeriform : 2,gaseous : 2,gassy : 2,aerosolized : 5,vaporific : 5,fluid : 10,liquefiable : 10,liquid : 10,watery : 11,semiliquid : 14,coagulated : 16,congealed : 16,concrete : 20,semisolid : 20,solid : 20,solid-state : 20,,
A1LOD3LNX7FUPJ,,,,state_of,dry : 3,semisolid : 4,fluid : 5,coagulated : 6,aeriform : 7,evaporated : 8,gaseous : 9,congealed : 10,vaporific : 10,semiliquid : 11,watery : 11,aerosolized : 12,gassy : 12,liquefiable : 12,concrete : 13,solid-state : 13,liquid : 19,solid : 19,,
AEF0KPEB244C7,,,,motion_1:26:00::,blown : 0,frozen : 0,inert : 0,set : 0,stationary : 0,still : 0,becalmed : 1,sitting : 1,afoot : 16,ahorse : 17,automotive : 18,awheel : 18,flying : 18,moving : 19,restless : 19,flaring : 20,kinetic : 20,mobile : 20,writhing : 20,
A3T8J0PN3DLSTM,,,,motion_1:26:00::,becalmed : 0,inert : 0,still : 0,frozen : 1,set : 1,stationary : 1,sitting : 2,flaring : 15,afoot : 16,blown : 16,mobile : 17,oncoming : 17,kinetic : 18,restless : 18,automotive : 19,moving : 19,flying : 20,writhing : 20,,
A23WHSJ0I16TNN,,,,cheerfulness_1:07:00::,dark : 0,depressing : 3,melancholy : 5,blithe : 17,gay : 17,smiling : 17,glad : 18,jaunty : 18,cheerful : 20,,,,,,,,,,,
AMX5R6NLYNA2K,,,,cheerfulness_1:07:00::,dark : 0,depressing : 0,melancholy : 1,blithe : 19,glad : 19,smiling : 19,buoyant : 20,cheerful : 20,gay : 20,jaunty : 20,,,,,,,,,,
A11T4227GSO6EP,,,,regularity_1:07:00::,crooked : 0,uniform : 0,randomised : 1,weak : 3,irregular : 5,occasional : 8,unconventional : 10,regular : 11,timed : 13,well-ordered : 16,strong : 18,lawful : 20,,,,,,,,
A3GLMBZSG3VU4P,,,,regularity_1:07:00::,irregular : 0,randomised : 0,occasional : 1,timed : 13,official : 18,uniform : 18,well-ordered : 19,regular : 20,,,,,,,,,,,,
A3RS7UCO7CQ74R,,,,regularity_1:07:00::,irregular : 1,randomised : 1,occasional : 3,weak : 3,crooked : 5,stock : 5,unconventional : 5,lawful : 16,regular : 16,timed : 16,official : 18,strong : 18,uniform : 20,well-ordered : 20,,,,,,
A1V0NUMA2VA07M,,,,intelligence_1:09:00::,headless : 0,stupid : 0,natural : 10,bright : 17,clever : 17,intelligent : 19,brilliant : 20,scintillating : 20,,,,,,,,,,,,
A3K8M2HF171NED,,,,intelligence_1:09:00::,headless : 0,stupid : 0,prehensile : 2,natural : 5,ready : 10,searching : 13,agile : 15,clever : 18,intelligent : 19,bright : 20,brilliant : 20,,,,,,,,,
AB98SGS280TY5,,,,intelligence_1:09:00::,stupid : 0,headless : 1,searching : 4,scintillating : 5,prehensile : 7,natural : 13,ready : 15,agile : 16,clever : 17,bright : 18,brilliant : 19,intelligent : 20,,,,,,,,
AMX5R6NLYNA2K,,,,seriousness_1:07:00::,frivolous : 0,scatterbrained : 0,trivial : 0,flippant : 1,light : 1,silly : 1,real : 19,sobering : 19,thoughtful : 19,earnest : 20,grave : 20,overserious : 20,serious : 20,solid : 20,,,,,,
A3KOEOCIY5LUB,,,,generality_1:07:00::,special : 0,unique : 0,circumstantial : 1,particular : 1,ad_hoc : 2,proper : 11,pandemic : 13,overall : 14,widespread : 16,broad : 17,general : 19,all-purpose : 20,universal : 20,,,,,,,
A03922113RU44GENR8ATX,,,,generality_1:07:00::,particular : 0,proper : 0,unique : 0,special : 1,circumstantial : 18,gross : 18,ad_hoc : 19,all-purpose : 19,broad : 19,pandemic : 19,general : 20,overall : 20,universal : 20,widespread : 20,,,,,,
A3K8M2HF171NED,,,,value_1:07:01::,black : 0,dark : 2,light : 7,powdery : 12,pale : 14,pastel : 16,albescent : 18,white : 19,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,value_1:07:01::,albescent : 0,pale : 0,white : 0,light : 1,pastel : 1,powdery : 1,black : 20,dark : 20,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,outwardness_1:07:02::,external : 19,outer : 19,outward : 19,,,,,,,,,,,,,,,,,
A1LOD3LNX7FUPJ,,,,outwardness_1:07:02::,external : 5,outer : 11,outward : 20,,,,,,,,,,,,,,,,,
A3KOEOCIY5LUB,,,,outwardness_1:07:02::,outer : 12,external : 16,outward : 18,,,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,creativity_1:09:00::,sterile : 1,uncreative : 1,yeasty : 4,fictive : 18,creative : 20,fanciful : 20,imaginative : 20,,,,,,,,,,,,,
A1J8TVICSRC70W,,,,creativity_1:09:00::,sterile : 2,uncreative : 4,yeasty : 11,fictive : 14,creative : 18,imaginative : 18,fanciful : 19,,,,,,,,,,,,,
A45LS1ZTC5ID8,,,,creativity_1:09:00::,sterile : 0,uncreative : 0,fanciful : 18,fictive : 18,creative : 20,imaginative : 20,,,,,,,,,,,,,,
A1V0NUMA2VA07M,,,,cleanness_1:26:00::,dirty : 0,filthy : 0,oily : 3,bedraggled : 4,muddy : 4,fouled : 5,dingy : 8,cobwebby : 9,unstained : 14,washed : 15,scrubbed : 16,clean : 19,immaculate : 20,pristine : 20,,,,,,
A1LOD3LNX7FUPJ,,,,cleanness_1:26:00::,dirty : 1,muddy : 4,filthy : 5,scrubbed : 5,cobwebby : 6,unstained : 6,bedraggled : 7,fouled : 7,lousy : 7,washed : 8,oily : 9,sordid : 9,black : 10,fresh : 11,buggy : 12,dingy : 12,augean : 14,clean : 19,immaculate : 19,pristine : 20
A3K8M2HF171NED,,,,luminosity_1:07:00::,flat : 0,dull : 1,slick : 4,soft : 6,lurid : 9,ardent : 10,bright_as_a_new_penny : 10,beady : 12,silver : 13,opalescent : 14,dazzling : 15,gleaming : 15,glittering : 15,bright : 18,glimmery : 19,luminous : 19,radiant : 19,shining : 19,twinkling : 19,brilliant : 20
A1J8TVICSRC70W,,,,admissibility_1:07:00::,impermissible : 0,inadmissible : 0,allowable : 16,admittable : 18,permissible : 18,admissible : 20,,,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,admissibility_1:07:00::,impermissible : 0,inadmissible : 0,admissible : 20,admittable : 20,allowable : 20,permissible : 20,,,,,,,,,,,,,,
A1LOD3LNX7FUPJ,,,,admissibility_1:07:00::,impermissible : 0,inadmissible : 0,permissible : 19,admissible : 20,admittable : 20,allowable : 20,,,,,,,,,,,,,,
AEF0KPEB244C7,,,,happiness_1:26:00::,suffering : 0,unhappy : 0,lovesick : 1,blessed : 19,bright : 19,blissful : 20,golden : 20,happy : 20,,,,,,,,,,,,
A3T8J0PN3DLSTM,,,,happiness_1:26:00::,suffering : 0,unhappy : 1,lovesick : 2,bright : 18,blessed : 19,blissful : 20,happy : 20,laughing : 20,,,,,,,,,,,,
A39X3UG42U8O0Q,,,,generosity_1:07:00::,close : 1,stingy : 1,big : 2,grudging : 2,closefisted : 3,mean : 3,cheap : 15,lavish : 15,unselfish : 16,benevolent : 17,generous : 20,,,,,,,,,
A1LOD3LNX7FUPJ,,,,generosity_1:07:00::,close : 1,mean : 2,stingy : 3,cheap : 4,big : 5,parsimonious : 7,closefisted : 8,grudging : 9,lavish : 10,benevolent : 12,unselfish : 14,generous : 20,,,,,,,,
A3T8J0PN3DLSTM,,,,generosity_1:07:00::,closefisted : 0,mean : 0,stingy : 0,cheap : 1,grudging : 2,parsimonious : 17,unselfish : 18,benevolent : 19,generous : 19,big : 20,lavish : 20,,,,,,,,,
A2XFO0X6RCS98M,,,,mindfulness_1:07:00::,amnesiac : 0,mindless : 0,reminiscent : 8,aware : 13,careful : 13,,,,,,,,,,,,,,,
A1J8TVICSRC70W,,,,mindfulness_1:07:00::,amnesiac : 3,mindless : 3,reminiscent : 14,aware : 17,careful : 17,,,,,,,,,,,,,,,
A1LOD3LNX7FUPJ,,,,mindfulness_1:07:00::,careful : 1,amnesiac : 2,reminiscent : 12,aware : 18,mindless : 20,,,,,,,,,,,,,,,
A29RBRL117PYX0,,,,auspiciousness_1:07:00::,unfortunate : 0,ill : 1,unpromising : 1,unpropitious : 2,fortunate : 17,bright : 18,thunderous : 18,auspicious : 19,golden : 19,gracious : 20,propitious : 20,,,,,,,,,
A1LOD3LNX7FUPJ,,,,auspiciousness_1:07:00::,bright : 0,ill : 0,golden : 1,unpromising : 3,unfortunate : 4,auspicious : 6,thunderous : 12,unpropitious : 15,gracious : 17,propitious : 18,fortunate : 20,,,,,,,,,
A2XFO0X6RCS98M,,,,auspiciousness_1:07:00::,ill : 0,unfortunate : 0,unpromising : 0,unpropitious : 0,gracious : 16,golden : 18,propitious : 19,thunderous : 19,auspicious : 20,bright : 20,fortunate : 20,,,,,,,,,
A2XFO0X6RCS98M,,,,capability_1:07:00::,incapable : 0,unable : 0,confident : 18,able : 19,capable : 19,resourceful : 19,,,,,,,,,,,,,,
AAJ5CS1GQYADR,,,,capability_1:07:00::,incapable : 0,unable : 0,confident : 18,resourceful : 19,able : 20,capable : 20,,,,,,,,,,,,,,
A37WXDYYT7RCZ0,,,,body_weight,deep-eyed : 0,shriveled : 0,lanky : 2,reedy : 2,skinny : 2,slight : 2,spare : 2,thin : 2,wiry : 2,wispy : 2,buxom : 17,fat : 17,heavy : 17,paunchy : 17,plump : 17,stout : 17,weighty : 17,gross : 19,,
A3RS7UCO7CQ74R,,,,body_weight,skinny : 1,thin : 1,shriveled : 3,wiry : 3,lanky : 5,slight : 5,wispy : 5,buxom : 16,stout : 16,weighty : 16,loose-jowled : 18,paunchy : 18,plump : 18,fat : 20,heavy : 20,,,,,
A2XFO0X6RCS98M,,,,effectiveness_1:07:00::,ineffective : 0,toothless : 0,unproductive : 1,rough-and-ready : 19,telling : 19,effective : 20,impelling : 20,trenchant : 20,,,,,,,,,,,,
A1A6DUWWGNEE4W,,,,effectiveness_1:07:00::,ineffective : 0,unproductive : 3,toothless : 6,telling : 9,rough-and-ready : 11,impelling : 14,trenchant : 18,effective : 20,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,motherliness_1:07:00::,maternal : 19,motherlike : 19,motherly : 19,,,,,,,,,,,,,,,,,
A1HBGAN6P9PCJW,,,,motherliness_1:07:00::,motherlike : 18,motherly : 19,maternal : 20,,,,,,,,,,,,,,,,,
A1LOD3LNX7FUPJ,,,,motherliness_1:07:00::,motherlike : 16,motherly : 18,maternal : 20,,,,,,,,,,,,,,,,,
AEF0KPEB244C7,,,,audibility_1:07:00::,inaudible : 0,silent : 0,unheard : 0,infrasonic : 1,breathed : 2,sonic : 19,sounding : 19,audible : 20,ultrasonic : 20,,,,,,,,,,,
A2XFO0X6RCS98M,,,,audibility_1:07:00::,inaudible : 0,silent : 0,unheard : 0,breathed : 4,infrasonic : 5,clunky : 18,ultrasonic : 19,audible : 20,sonic : 20,sounding : 20,,,,,,,,,,
A2MZMONB3L1JH0,,,,audibility_1:07:00::,inaudible : 0,infrasonic : 0,silent : 1,ultrasonic : 1,unheard : 1,breathed : 6,clunky : 12,sonic : 19,sounding : 19,audible : 20,,,,,,,,,,
A1A6DUWWGNEE4W,,,,prolixity_1:10:00::,concise : 1,elliptical : 1,diffuse : 4,brief : 6,curt : 6,pithy : 8,telegraphic : 11,summary : 13,cryptic : 14,epigrammatic : 14,prolix : 16,redundant : 18,verbal : 18,tedious : 20,,,,,,
A39X3UG42U8O0Q,,,,prolixity_1:10:00::,brief : 1,concise : 2,pithy : 2,prolix : 4,curt : 8,telegraphic : 8,cryptic : 11,diffuse : 14,summary : 16,tedious : 16,verbal : 16,epigrammatic : 17,redundant : 17,elliptical : 18,,,,,,
A7SM0NS3IFW96,,,,prolixity_1:10:00::,brief : 0,pithy : 0,tedious : 0,telegraphic : 0,concise : 1,curt : 1,diffuse : 1,elliptical : 19,prolix : 19,redundant : 19,summary : 19,cryptic : 20,epigrammatic : 20,verbal : 20,,,,,,
A2XFO0X6RCS98M,,,,permissiveness_1:07:00::,unpermissive : 1,soft : 15,permissive : 18,,,,,,,,,,,,,,,,,
A1J8TVICSRC70W,,,,permissiveness_1:07:00::,unpermissive : 0,soft : 16,permissive : 20,,,,,,,,,,,,,,,,,
AAJ5CS1GQYADR,,,,permissiveness_1:07:00::,unpermissive : 0,permissive : 20,,,,,,,,,,,,,,,,,,
A1LOD3LNX7FUPJ,,,,criticality_1:26:01::,noncritical : 0,critical : 20,supercritical : 20,,,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,criticality_1:26:01::,noncritical : 0,critical : 20,supercritical : 20,,,,,,,,,,,,,,,,,
A3GLMBZSG3VU4P,,,,criticality_1:26:01::,noncritical : 0,critical : 19,supercritical : 20,,,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,typicality_1:26:00::,atypical : 3,unrepresentative : 3,true : 10,emblematic : 15,regular : 15,representative : 18,typical : 18,,,,,,,,,,,,,
A7SM0NS3IFW96,,,,typicality_1:26:00::,emblematic : 0,true : 0,atypical : 1,unrepresentative : 2,typical : 19,regular : 20,representative : 20,,,,,,,,,,,,,
A3GLMBZSG3VU4P,,,,typicality_1:26:00::,atypical : 0,unrepresentative : 0,true : 10,regular : 16,typical : 19,emblematic : 20,representative : 20,,,,,,,,,,,,,
A1V0NUMA2VA07M,,,,complexion_1:07:00::,fair : 0,nordic : 1,adust : 15,tanned : 16,nutbrown : 18,brown : 19,dark : 20,swarthy : 20,,,,,,,,,,,,
AMX5R6NLYNA2K,,,,complexion_1:07:00::,ash-blonde : 0,fair : 0,nordic : 0,blonde : 1,redheaded : 6,sandy : 7,brunet : 13,dark-haired : 13,grizzled : 14,nutbrown : 14,tanned : 19,adust : 20,brown : 20,dark : 20,swarthy : 20,,,,,
A1LOD3LNX7FUPJ,,,,complexion_1:07:00::,grizzled : 5,nordic : 5,sandy : 6,blonde : 8,brunet : 8,dark-haired : 9,swarthy : 10,adust : 11,ash-blonde : 11,redheaded : 11,nutbrown : 12,brown : 15,tanned : 16,dark : 17,fair : 18,,,,,
A3T8J0PN3DLSTM,,,,nature_1:07:01::,choleric : 0,dark : 0,gruff : 0,ornery : 0,spoiled : 0,churlish : 1,cross : 1,currish : 1,disagreeable : 1,sulky : 1,ill-natured : 2,irritable : 2,nagging : 2,snappy : 2,waspish : 2,ugly : 3,dyspeptic : 8,placid : 19,amiable : 20,good-natured : 20
A3B0ZMYKGS5CBH,,,,nature_1:07:01::,cross : 0,dark : 0,placid : 0,choleric : 1,ill-natured : 1,waspish : 1,irritable : 2,ornery : 2,dyspeptic : 3,churlish : 4,gruff : 5,snappy : 5,currish : 6,ugly : 7,nagging : 8,disagreeable : 9,sulky : 10,spoiled : 11,amiable : 20,good-natured : 20
A1LOD3LNX7FUPJ,,,,strength_1:07:00::,dainty : 0,delicate : 0,puny : 0,tender : 0,vulnerable : 0,fragile : 1,weak : 1,feeble : 5,stiff : 8,pale : 10,virile : 10,noticeable : 11,rugged : 11,reinforced : 13,hard : 14,tough : 16,powerful : 19,faint : 20,fortified : 20,strong : 20
A31N7YR02JVL9H,,,,strength_1:07:00::,delicate : 0,fragile : 0,puny : 0,weak : 0,dainty : 1,feeble : 1,vulnerable : 1,tender : 2,faint : 3,pale : 3,stiff : 10,hard : 13,noticeable : 16,reinforced : 16,fortified : 17,rugged : 17,virile : 18,powerful : 19,strong : 20,tough : 20
AU01P6YB9J5JX,,,,strength_1:07:00::,faint : 3,feeble : 3,vulnerable : 3,weak : 3,delicate : 4,fragile : 4,tender : 4,puny : 5,pale : 6,dainty : 7,rugged : 12,virile : 13,powerful : 14,noticeable : 15,strong : 16,fortified : 17,reinforced : 17,hard : 18,stiff : 18,tough : 18
AMX5R6NLYNA2K,,,,sociability_1:07:00::,antisocial : 0,ungregarious : 0,unsociable : 0,clubable : 1,companionable : 19,forthcoming : 19,convivial : 20,sociable : 20,social : 20,,,,,,,,,,,
A61GHYNS1DFT7,,,,sociability_1:07:00::,antisocial : 2,ungregarious : 2,unsociable : 6,forthcoming : 14,clubable : 16,companionable : 16,social : 16,convivial : 18,sociable : 18,,,,,,,,,,,
A1A6DUWWGNEE4W,,,,sociability_1:07:00::,unsociable : 0,antisocial : 3,ungregarious : 5,forthcoming : 10,convivial : 15,clubable : 16,companionable : 18,sociable : 19,social : 20,,,,,,,,,,,
A12Y5WS8HLO19Y,,,,worthiness_1:07:00::,commendable : 0,precious : 0,summa_cum_laude : 0,unmeritorious : 0,cum_laude : 1,model : 1,unworthy : 1,worthy : 1,creditable : 19,magna_cum_laude : 19,notable : 19,valuable : 19,meritorious : 20,quotable : 20,sacred : 20,worthwhile : 20,,,,
A3T8J0PN3DLSTM,,,,worthiness_1:07:00::,unworthy : 0,unmeritorious : 1,commendable : 16,creditable : 16,worth : 17,worthy : 17,cum_laude : 18,meritorious : 18,precious : 18,quotable : 18,worthwhile : 18,magna_cum_laude : 19,model : 19,notable : 19,valuable : 19,sacred : 20,summa_cum_laude : 20,,,
A3RS7UCO7CQ74R,,,,worthiness_1:07:00::,unmeritorious : 0,unworthy : 2,commendable : 11,notable : 11,precious : 13,valuable : 13,worth : 13,cum_laude : 15,model : 15,worthwhile : 15,magna_cum_laude : 17,sacred : 17,worthy : 17,creditable : 19,meritorious : 19,summa_cum_laude : 19,,,,
A3K8M2HF171NED,,,,carefulness_1:07:00::,careless : 0,incautious : 0,offhand : 0,reckless : 0,sloppy : 1,passing : 2,protective : 11,detailed : 13,conscientious : 14,narrow : 14,blow-by-blow : 16,particular : 16,close : 17,certain : 18,careful : 19,studious : 19,thorough : 19,overcareful : 20,,
A1HBGAN6P9PCJW,,,,carefulness_1:07:00::,reckless : 0,sloppy : 0,careless : 1,incautious : 2,offhand : 2,passing : 2,careful : 19,conscientious : 19,particular : 19,studious : 19,detailed : 20,overcareful : 20,thorough : 20,,,,,,,
A3GLMBZSG3VU4P,,,,carefulness_1:07:00::,incautious : 0,narrow : 0,sloppy : 0,close : 1,conscientious : 1,offhand : 4,passing : 11,detailed : 13,certain : 15,careless : 17,particular : 19,protective : 19,reckless : 19,careful : 20,overcareful : 20,studious : 20,thorough : 20,,,
A1J8TVICSRC70W,,,,dullness_1:07:02::,arid : 5,dreary : 12,monotonous : 12,heavy : 14,bovine : 17,dull : 19,lackluster : 19,,,,,,,,,,,,,
AMX5R6NLYNA2K,,,,dullness_1:07:02::,arid : 18,lackluster : 19,monotonous : 19,dreary : 20,dull : 20,,,,,,,,,,,,,,,
AHDUC59YMB0Z4,,,,boldness_1:07:00::,nervy : 1,bold : 13,reckless : 15,overvaliant : 16,emboldened : 17,heroic : 18,daredevil : 19,,,,,,,,,,,,,
A2XFO0X6RCS98M,,,,boldness_1:07:00::,nervy : 4,hardy : 17,vaulting : 17,emboldened : 19,heroic : 19,bold : 20,daredevil : 20,overvaliant : 20,reckless : 20,,,,,,,,,,,
A1XK08CLPX26PA,,,,boldness_1:07:00::,hardy : 14,bold : 16,emboldened : 16,heroic : 16,nervy : 18,daredevil : 19,overvaliant : 19,reckless : 19,,,,,,,,,,,,
A2MZMONB3L1JH0,,,,disposition_1:07:00::,reluctant : 2,unwilling : 3,grudging : 8,consenting : 17,volitional : 17,willing : 17,happy : 19,prepared : 20,ready : 20,,,,,,,,,,,
A3GLMBZSG3VU4P,,,,disposition_1:07:00::,unwilling : 7,ready : 8,reluctant : 8,consenting : 9,grudging : 9,prepared : 9,volitional : 9,happy : 10,willing : 10,willing_and_able : 10,,,,,,,,,,
A1XJ9VFOJ4LP2X,,,,disposition_1:07:00::,grudging : 2,volitional : 3,reluctant : 4,unwilling : 15,willing : 15,prepared : 16,ready : 16,happy : 19,willing_and_able : 19,,,,,,,,,,,
A125P73OQSRNI5,,,,weight_1:07:00::,light : 0,airy : 1,lighter-than-air : 2,low-density : 3,lightweight : 6,buoyant : 7,heavier-than-air : 11,ponderous : 11,non-buoyant : 12,soggy : 13,dense : 15,hefty : 16,heavy : 17,massive : 20,,,,,,
A3K8M2HF171NED,,,,weight_1:07:00::,airy : 0,lighter-than-air : 0,buoyant : 3,lightweight : 3,low-density : 5,light : 8,heavier-than-air : 10,non-buoyant : 12,soggy : 12,dense : 15,hefty : 18,heavy : 19,massive : 20,ponderous : 20,,,,,,
A1J8TVICSRC70W,,,,excitement_1:26:01::,unexciting : 0,commonplace : 1,tame : 1,uninspired : 1,exciting : 15,glamorous : 15,electric : 17,exhilarating : 17,titillating : 17,breathless : 20,heady : 20,thrilling : 20,tingling : 20,,,,,,,
A3KOEOCIY5LUB,,,,excitement_1:26:01::,uninspired : 0,commonplace : 1,unexciting : 1,tame : 2,heady : 9,glamorous : 15,exciting : 17,exhilarating : 18,breathless : 19,electric : 19,thrilling : 20,tingling : 20,titillating : 20,,,,,,,
A406XUSUVXE02,,,,excitement_1:26:01::,tame : 0,unexciting : 0,uninspired : 0,commonplace : 3,tingling : 17,breathless : 19,heady : 19,titillating : 19,electric : 20,exciting : 20,exhilarating : 20,thrilling : 20,,,,,,,,
A1LOD3LNX7FUPJ,,,,temporal_relation,old : 0,next : 1,retrograde : 2,above : 3,foregoing : 4,premedical : 5,following : 6,above-mentioned : 7,anterograde : 8,succeeding : 9,ensuing : 10,preceding : 11,consecutive : 12,preparatory : 13,introductory : 14,in_line : 15,postmortem : 16,,,
A1LOD3LNX7FUPJ,,,,size_1:07:00::,,,,,,,,,,,,,,,,,,,,
A3RS7UCO7CQ74R,,,,size_1:07:00::,atomic : 1,tiny : 1,little : 3,minute : 3,lesser : 5,slim : 5,smaller : 5,double : 13,giant : 13,grand : 13,great : 15,massive : 15,enormous : 17,vast : 17,wide : 17,cosmic : 19,extended : 19,large : 19,,
A1LOD3LNX7FUPJ,,,,evenness_1:07:00::,flatbottom : 4,uneven : 5,straight-grained : 6,even : 7,jagged : 7,level : 7,ragged : 8,wavy : 8,patchy : 9,pebble-grained : 9,flush : 10,lap-jointed : 10,true : 10,cross-grained : 11,lumpy : 12,irregular : 13,untrue : 13,unparallel : 15,justified : 20,
A3GLMBZSG3VU4P,,,,evenness_1:07:00::,cross-grained : 0,irregular : 0,jagged : 0,lumpy : 0,ragged : 0,straight-grained : 1,unparallel : 1,patchy : 3,uneven : 3,flatbottom : 10,flush : 10,true : 10,pebble-grained : 13,wavy : 15,lap-jointed : 19,level : 19,even : 20,,,
AHDUC59YMB0Z4,,,,sufficiency_1:07:00::,hand-to-mouth : 1,bare : 2,hardscrabble : 3,exiguous : 4,meager : 5,ample : 18,full : 19,generous : 20,,,,,,,,,,,,
A1LOD3LNX7FUPJ,,,,sufficiency_1:07:00::,hand-to-mouth : 3,exiguous : 5,meager : 6,miserable : 7,bare : 10,hardscrabble : 12,full : 13,ample : 18,generous : 20,good : 20,,,,,,,,,,
A2XFO0X6RCS98M,,,,sufficiency_1:07:00::,bare : 0,exiguous : 0,hand-to-mouth : 1,hardscrabble : 1,meager : 1,miserable : 1,good : 19,ample : 20,full : 20,generous : 20,,,,,,,,,,
A39X3UG42U8O0Q,,,,offensiveness_1:07:00::,inoffensive : 0,offenceless : 0,innocuous : 1,ghastly : 17,morbid : 17,rank : 17,scrimy : 17,creepy : 18,obnoxious : 18,repulsive : 18,verminous : 18,abusive : 19,hideous : 19,wicked : 19,offensive : 20,,,,,
A1ZZ3FGXQCZO33,,,,offensiveness_1:07:00::,innocuous : 0,inoffensive : 0,morbid : 9,wicked : 12,creepy : 16,hideous : 17,ghastly : 18,obnoxious : 18,offensive : 19,rank : 19,verminous : 19,abusive : 20,repulsive : 20,scrimy : 20,,,,,,
A61GHYNS1DFT7,,,,offensiveness_1:07:00::,innocuous : 2,inoffensive : 2,offenceless : 2,creepy : 13,obnoxious : 13,offensive : 13,rank : 13,abusive : 15,ghastly : 15,hideous : 15,morbid : 15,repulsive : 17,scrimy : 17,verminous : 17,wicked : 18,,,,,
A03922113RU44GENR8ATX,,,,height_1:07:00::,flat-growing : 0,low-level : 0,squat : 0,under : 0,upper : 0,low : 1,low-lying : 1,low-set : 1,altitudinous : 19,commanding : 19,high-topped : 19,steep : 19,deep : 20,high : 20,high-level : 20,high-stepped : 20,towering : 20,,,
A3GLMBZSG3VU4P,,,,recognition_1:26:00::,unconfessed : 0,unrecognized : 0,unsung : 0,secret : 2,declarable : 19,unacknowledged : 19,accepted : 20,acknowledged : 20,assumptive : 20,given : 20,,,,,,,,,,
A1LOD3LNX7FUPJ,,,,direction_1:24:00::,designate : 3,inpouring : 4,influent : 7,effluent : 8,next : 9,in : 10,out : 11,past : 12,elect : 13,inward : 14,outgoing : 16,incoming : 18,outward : 18,,,,,,,
A3T8J0PN3DLSTM,,,,direction_1:24:00::,out : 0,outgoing : 0,outward : 0,past : 1,effluent : 2,in : 20,incoming : 20,influent : 20,inpouring : 20,inward : 20,,,,,,,,,,
A3GUX14JTNFO84,,,,freshness_1:07:01::,good : 14,strong : 14,crisp : 19,hot : 19,fresh : 20,fresh-cut : 20,new-made : 20,,,,,,,,,,,,,
