Attribute,Interpretation,Kappa (n=5),# of submissions,Average # added,Average # removed,shared_adjectives,shared_dependencies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wariness_1:07:00::,Moderate Agreement,0.4782214156,6,1,0.1666666667,"['unwary', 'gullible', 'unguarded', 'wary', 'on_guard']",unwary = gullible,unwary = unguarded,unwary < wary,unwary < on_guard,gullible = unguarded,gullible < wary,gullible < on_guard,unguarded < wary,unguarded < on_guard,wary = on_guard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attention_1:07:00::,Moderate Agreement,0.5106263982,6,1,1.1666666667,"['absent', 'yawning', 'observant', 'distracted', 'absorbed', 'inattentive', 'attentive', 'solicitous']",absent < yawning,absent < observant,absent < distracted,absent < absorbed,absent = inattentive,absent < attentive,absent < solicitous,yawning < observant,yawning > distracted,yawning < absorbed,yawning > inattentive,yawning < attentive,yawning < solicitous,observant > distracted,observant < absorbed,observant > inattentive,observant < attentive,distracted < absorbed,distracted > inattentive,distracted < attentive,distracted < solicitous,absorbed > inattentive,absorbed = attentive,absorbed = solicitous,inattentive < attentive,inattentive < solicitous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
timing_1:07:00::,Moderate Agreement,0.4950916013,6,1,2.1666666667,"['then', 'ancient', 'old', 'gone', 'coming', 'immediate', 'past', 'future', 'historical', 'late', 'early', 'last', 'present', 'previous']",then > ancient,then > old,then < coming,then < immediate,then = past,then < future,then > historical,then < last,then < present,then < previous,ancient < old,ancient < gone,ancient < coming,ancient < immediate,ancient < past,ancient < future,ancient = historical,ancient < late,ancient < early,ancient < last,ancient < present,ancient < previous,old < gone,old < coming,old < immediate,old = past,old < future,old > historical,old < late,old < early,old < last,old < present,old < previous,gone < coming,gone < immediate,gone > past,gone < future,gone > historical,gone = late,gone < last,gone < present,gone < previous,coming > immediate,coming > past,coming < future,coming > historical,coming > late,coming > early,coming > last,coming > present,coming > previous,immediate > past,immediate < future,immediate > historical,immediate > late,immediate > early,immediate > last,immediate > present,immediate > previous,past < future,past > historical,past < late,past < early,past < last,past < present,past < previous,future > historical,future > late,future > early,future > last,future > present,future > previous,historical < late,historical < early,historical < last,historical < present,historical < previous,late < present,late < previous,early < last,early < present,last < present,present > previous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
importance_1:07:00::,Fair Agreement,0.3390681114,7,0.5714285714,1.4285714286,"['heavy', 'great', 'central', 'unimportant', 'big', 'inconsequential', 'measurable', 'chief', 'important', 'grand', 'serious', 'essential']",heavy > great,heavy < central,heavy > unimportant,heavy > inconsequential,heavy > measurable,heavy < important,heavy < grand,heavy < essential,great < central,great > unimportant,great < big,great > inconsequential,great < measurable,great < important,great < grand,great < serious,great < essential,central > unimportant,central > big,central > inconsequential,central > measurable,central > chief,central = important,central > serious,unimportant < big,unimportant = inconsequential,unimportant < measurable,unimportant < chief,unimportant < important,unimportant < grand,unimportant < serious,unimportant < essential,big > inconsequential,big > measurable,big > chief,big > important,big > grand,big > serious,inconsequential < measurable,inconsequential < chief,inconsequential < important,inconsequential < grand,inconsequential < serious,inconsequential < essential,measurable < important,measurable < grand,measurable < serious,measurable < essential,chief < important,chief < grand,chief < serious,chief < essential,important = grand,important > serious,grand > serious,grand < essential,serious < essential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
olfactory_property,Moderate Agreement,0.5937961595,9,0.3333333333,1.7777777778,"['pleasant-smelling', 'odorous', 'smelling', 'non-aromatic', 'inodorous']",pleasant-smelling = odorous,pleasant-smelling < smelling,pleasant-smelling > non-aromatic,pleasant-smelling > inodorous,odorous < smelling,odorous > non-aromatic,odorous > inodorous,smelling > non-aromatic,smelling > inodorous,non-aromatic = inodorous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integrity_1:26:00::,Substantial Agreement,0.6828752643,6,1,3.3333333333,"['entire', 'fragmentary', 'divisional', 'undivided', 'broken', 'fractional', 'halfway']",entire > fragmentary,entire > divisional,entire > undivided,entire > broken,entire > fractional,entire > halfway,fragmentary < undivided,fragmentary > broken,fragmentary = fractional,fragmentary < halfway,divisional < undivided,divisional = broken,divisional < halfway,undivided > broken,undivided > fractional,undivided > halfway,broken < fractional,broken < halfway,fractional < halfway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quantity_1:07:00::,Substantial Agreement,0.6532074243,10,0.4,2.7,"['rare', 'sufficient', 'lean', 'plentiful', 'enough', 'low', 'scarce', 'insufficient', 'abundant']",rare < sufficient,rare < plentiful,rare < enough,rare < low,rare < scarce,rare < abundant,sufficient > lean,sufficient < plentiful,sufficient > enough,sufficient > low,sufficient > scarce,sufficient > insufficient,sufficient < abundant,lean < plentiful,lean < enough,lean < low,lean > insufficient,lean < abundant,plentiful > enough,plentiful > low,plentiful > scarce,plentiful > insufficient,plentiful < abundant,enough > low,enough > scarce,enough > insufficient,enough < abundant,low = scarce,low > insufficient,low < abundant,scarce > insufficient,scarce < abundant,insufficient < abundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prolixity_1:10:00::,Moderate Agreement,0.5840357384,8,1,1.125,"['tedious', 'curt', 'cryptic', 'concise', 'brief', 'redundant', 'pithy']",tedious > curt,tedious > cryptic,tedious > concise,tedious > brief,tedious > pithy,curt < cryptic,curt > concise,curt > brief,curt < redundant,cryptic > concise,cryptic > brief,cryptic < redundant,cryptic > pithy,concise > brief,concise < redundant,brief < redundant,brief < pithy,redundant > pithy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventionality_1:07:00::,Moderate Agreement,0.4593645778,6,1,0.6666666667,"['conventional', 'customary', 'unconventional', 'irregular', 'formulaic', 'bohemian', 'go-as-you-please', 'stuffy']",conventional < customary,conventional > unconventional,conventional > irregular,conventional < formulaic,conventional > bohemian,conventional > go-as-you-please,conventional > stuffy,customary > unconventional,customary > irregular,customary = formulaic,customary > bohemian,customary > go-as-you-please,customary > stuffy,unconventional < irregular,unconventional < formulaic,unconventional = bohemian,unconventional < go-as-you-please,unconventional < stuffy,irregular < formulaic,irregular < go-as-you-please,irregular < stuffy,formulaic > bohemian,formulaic > go-as-you-please,formulaic > stuffy,bohemian < go-as-you-please,bohemian < stuffy,go-as-you-please < stuffy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
politeness_1:07:00::,Moderate Agreement,0.5243163583,6,1,0,"['rude', 'polite', 'unparliamentary', 'mannerly', 'impolite', 'discourteous', 'brattish', 'nice']",rude < polite,rude < unparliamentary,rude < mannerly,rude = impolite,rude < discourteous,rude < nice,polite > unparliamentary,polite = mannerly,polite > impolite,polite > discourteous,polite > brattish,unparliamentary < mannerly,unparliamentary > impolite,unparliamentary > discourteous,unparliamentary > brattish,unparliamentary < nice,mannerly > impolite,mannerly > discourteous,mannerly > brattish,impolite < discourteous,impolite < nice,discourteous < nice,brattish < nice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
purity_1:26:00::,Moderate Agreement,0.5987556847,8,0.625,1.875,"['unadulterated', 'uncontaminated', 'adulterated', 'unpurified', 'impure', 'dirty', 'pure', 'pristine', 'fresh', 'native', 'bastardised', 'contaminated']",unadulterated > adulterated,unadulterated > unpurified,unadulterated > impure,unadulterated > dirty,unadulterated < pure,unadulterated < pristine,unadulterated > fresh,unadulterated > native,unadulterated > bastardised,unadulterated > contaminated,uncontaminated > adulterated,uncontaminated > unpurified,uncontaminated > impure,uncontaminated > dirty,uncontaminated < pure,uncontaminated < pristine,uncontaminated > fresh,uncontaminated > native,uncontaminated > bastardised,uncontaminated > contaminated,adulterated > impure,adulterated < pure,adulterated < pristine,adulterated < fresh,adulterated < native,adulterated > contaminated,unpurified > impure,unpurified = dirty,unpurified < pure,unpurified < pristine,unpurified < fresh,unpurified < native,unpurified < bastardised,unpurified > contaminated,impure < dirty,impure < pure,impure < pristine,impure < fresh,impure < native,impure < bastardised,impure = contaminated,dirty < pure,dirty < pristine,dirty < fresh,dirty < native,dirty < bastardised,dirty > contaminated,pure = pristine,pure > fresh,pure > native,pure > bastardised,pure > contaminated,pristine > fresh,pristine > native,pristine > bastardised,pristine > contaminated,fresh > native,fresh > bastardised,fresh > contaminated,native > bastardised,native > contaminated,bastardised > contaminated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
obviousness_1:07:00::,Substantial Agreement,0.6771935283,6,1,2.5,"['unnoticeable', 'unapparent', 'evident', 'apparent', 'marked', 'detectable', 'obvious', 'unobvious', 'self-evident', 'transparent']",unnoticeable = unapparent,unnoticeable < evident,unnoticeable < apparent,unnoticeable < marked,unnoticeable < detectable,unnoticeable < obvious,unnoticeable > unobvious,unnoticeable < self-evident,unnoticeable < transparent,unapparent < evident,unapparent < apparent,unapparent < marked,unapparent < detectable,unapparent < obvious,unapparent > unobvious,unapparent < self-evident,unapparent < transparent,evident = apparent,evident > marked,evident > detectable,evident < obvious,evident > unobvious,evident = self-evident,evident > transparent,apparent > marked,apparent > detectable,apparent < obvious,apparent > unobvious,apparent = self-evident,apparent > transparent,marked > detectable,marked < obvious,marked > unobvious,marked < self-evident,marked < transparent,detectable < obvious,detectable > unobvious,detectable < self-evident,detectable > transparent,obvious > unobvious,obvious > self-evident,obvious > transparent,unobvious < self-evident,unobvious < transparent,self-evident > transparent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
height_1:07:00::,Moderate Agreement,0.4977338835,7,1,1.4285714286,"['upper', 'squat', 'altitudinous', 'high', 'low', 'towering', 'low-level', 'high-level', 'high-topped', 'low-lying']",upper > squat,upper < altitudinous,upper < high,upper > low,upper < towering,upper > low-level,upper < high-level,upper > low-lying,squat < altitudinous,squat < high,squat < towering,squat < high-level,squat < high-topped,altitudinous > low,altitudinous > low-level,altitudinous > high-topped,altitudinous > low-lying,high > low,high < towering,high > low-level,high > high-topped,high > low-lying,low < towering,low > low-level,low < high-level,low < high-topped,low > low-lying,towering > low-level,towering > high-level,towering > high-topped,towering > low-lying,low-level < high-level,low-level < high-topped,low-level > low-lying,high-level > high-topped,high-level > low-lying,high-topped > low-lying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_1:07:00::,Substantial Agreement,0.6264176117,8,0.625,3,"['male', 'neuter', 'unisex', 'androgynous', 'intersexual', 'egg-producing', 'female', 'hermaphrodite']",male > neuter,male > unisex,male > androgynous,male > intersexual,male = female,male > hermaphrodite,neuter < unisex,neuter = androgynous,neuter < intersexual,neuter < egg-producing,neuter < female,neuter = hermaphrodite,unisex < intersexual,unisex < egg-producing,unisex < female,unisex > hermaphrodite,androgynous < intersexual,androgynous < egg-producing,androgynous < female,intersexual < egg-producing,intersexual < female,intersexual > hermaphrodite,egg-producing > hermaphrodite,female > hermaphrodite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adequacy_1:07:00::,Substantial Agreement,0.7026178812,6,1,0,"['lacking', 'capable', 'inadequate', 'equal', 'short-handed', 'incapable', 'competent']",lacking < capable,lacking < equal,lacking < short-handed,lacking > incapable,lacking < competent,capable > inadequate,capable > equal,capable > short-handed,capable > incapable,capable = competent,inadequate < equal,inadequate < short-handed,inadequate < competent,equal > short-handed,equal > incapable,equal < competent,short-handed > incapable,short-handed < competent,incapable < competent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
permanence_1:07:00::,Moderate Agreement,0.4692504949,6,1,0.8333333333,"['standing', 'evanescent', 'terminable', 'indissoluble', 'fly-by-night', 'eternal', 'makeshift', 'permanent', 'acting', 'interim', 'enduring', 'temporary', 'passing']",standing > evanescent,standing > terminable,standing < indissoluble,standing > fly-by-night,standing < eternal,standing > makeshift,standing < permanent,standing > acting,standing > interim,standing < enduring,standing > temporary,standing > passing,evanescent < terminable,evanescent < indissoluble,evanescent < eternal,evanescent < permanent,evanescent < acting,evanescent < enduring,terminable < indissoluble,terminable > fly-by-night,terminable < eternal,terminable > makeshift,terminable < permanent,terminable < acting,terminable > interim,terminable < enduring,terminable > temporary,terminable > passing,indissoluble > fly-by-night,indissoluble < eternal,indissoluble > makeshift,indissoluble < permanent,indissoluble > acting,indissoluble > interim,indissoluble > temporary,indissoluble > passing,fly-by-night < eternal,fly-by-night < permanent,fly-by-night < acting,fly-by-night < enduring,fly-by-night > temporary,fly-by-night < passing,eternal > makeshift,eternal > acting,eternal > interim,eternal > enduring,eternal > temporary,eternal > passing,makeshift < permanent,makeshift < acting,makeshift < interim,makeshift < enduring,makeshift = temporary,makeshift < passing,permanent > acting,permanent > interim,permanent > enduring,permanent > temporary,permanent > passing,acting > interim,acting < enduring,acting > temporary,acting > passing,interim < enduring,interim > temporary,interim > passing,enduring > temporary,enduring > passing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generality_1:07:00::,Moderate Agreement,0.6084509206,8,1,0.125,"['ad_hoc', 'circumstantial', 'broad', 'universal', 'overall', 'pandemic', 'general', 'all-purpose', 'particular', 'proper', 'widespread', 'unique', 'special']",ad_hoc > circumstantial,ad_hoc < broad,ad_hoc < universal,ad_hoc < overall,ad_hoc < pandemic,ad_hoc < general,ad_hoc < all-purpose,ad_hoc > particular,ad_hoc < proper,ad_hoc < widespread,ad_hoc > unique,ad_hoc > special,circumstantial < broad,circumstantial < universal,circumstantial < overall,circumstantial < pandemic,circumstantial < general,circumstantial < all-purpose,circumstantial < particular,circumstantial < proper,circumstantial < widespread,circumstantial > unique,circumstantial = special,broad < universal,broad < general,broad < all-purpose,broad > particular,broad > proper,broad < widespread,broad > unique,broad > special,universal > overall,universal > pandemic,universal > general,universal = all-purpose,universal > particular,universal > proper,universal = widespread,universal > unique,universal > special,overall < general,overall < all-purpose,overall > particular,overall > proper,overall < widespread,overall > unique,overall > special,pandemic < general,pandemic < all-purpose,pandemic > particular,pandemic > proper,pandemic < widespread,pandemic > unique,pandemic > special,general < all-purpose,general > particular,general > proper,general = widespread,general > unique,general > special,all-purpose > particular,all-purpose > proper,all-purpose = widespread,all-purpose > unique,all-purpose > special,particular < proper,particular < widespread,particular > unique,particular > special,proper < widespread,proper > unique,proper > special,widespread > unique,widespread > special,unique < special,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commerce_1:04:00::,Moderate Agreement,0.4448698315,7,1,1.1428571429,"['mercenary', 'nonprofit', 'mercantile', 'noncommercial', 'uncommercial']",mercenary > nonprofit,mercenary > noncommercial,mercenary > uncommercial,nonprofit < mercantile,nonprofit > noncommercial,nonprofit > uncommercial,mercantile > noncommercial,mercantile > uncommercial,noncommercial = uncommercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generosity_1:07:00::,Moderate Agreement,0.4836742722,6,1,1.1666666667,"['generous', 'benevolent', 'cheap', 'grudging', 'lavish', 'closefisted', 'unselfish', 'stingy']",generous > benevolent,generous > cheap,generous > grudging,generous > lavish,generous > closefisted,generous > unselfish,generous > stingy,benevolent > cheap,benevolent > grudging,benevolent > closefisted,benevolent < unselfish,benevolent > stingy,cheap < grudging,cheap < lavish,cheap < unselfish,cheap > stingy,grudging < lavish,grudging > closefisted,grudging < unselfish,grudging > stingy,lavish > closefisted,lavish < unselfish,lavish > stingy,closefisted < unselfish,unselfish > stingy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
necessity_1:26:00::,Moderate Agreement,0.561891516,6,1,0.1666666667,"['extra', 'needless', 'inessential', 'unnecessary', 'obligatory', 'needed', 'spare', 'incumbent', 'essential']",extra > needless,extra > inessential,extra > unnecessary,extra < obligatory,extra < needed,extra = spare,extra < incumbent,extra < essential,needless = inessential,needless = unnecessary,needless < obligatory,needless < needed,needless < spare,needless < incumbent,needless < essential,inessential < unnecessary,inessential < obligatory,inessential < needed,inessential < spare,inessential < incumbent,inessential < essential,unnecessary < obligatory,unnecessary < needed,unnecessary < incumbent,unnecessary < essential,obligatory > needed,obligatory > spare,obligatory = incumbent,obligatory > essential,needed > spare,needed < incumbent,needed = essential,spare < incumbent,spare < essential,incumbent < essential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breakableness_1:07:00::,Fair Agreement,0.3966090426,8,1,0.5,"['breakable', 'unbreakable', 'shatterproof', 'infrangible', 'delicate', 'splintery', 'frangible', 'friable', 'brittle']",breakable > unbreakable,breakable > shatterproof,breakable > infrangible,breakable > delicate,breakable > splintery,breakable > frangible,breakable > friable,breakable > brittle,unbreakable < infrangible,unbreakable < delicate,unbreakable < splintery,unbreakable < frangible,unbreakable < friable,unbreakable < brittle,shatterproof < delicate,shatterproof < splintery,shatterproof < frangible,shatterproof < friable,shatterproof < brittle,infrangible < delicate,infrangible < splintery,infrangible < frangible,infrangible < friable,infrangible < brittle,delicate > splintery,delicate > frangible,delicate > friable,splintery > frangible,splintery < brittle,frangible < brittle,friable < brittle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
responsibility_1:07:00::,Moderate Agreement,0.4396817127,6,1,0,"['trustworthy', 'amenable', 'unaccountable', 'trigger-happy', 'irresponsible', 'loose', 'carefree', 'answerable', 'accountable', 'feckless', 'unreliable', 'do-nothing', 'liable', 'responsible']",trustworthy > amenable,trustworthy > unaccountable,trustworthy > trigger-happy,trustworthy > irresponsible,trustworthy > loose,trustworthy > carefree,trustworthy > answerable,trustworthy > accountable,trustworthy > feckless,trustworthy > unreliable,trustworthy > do-nothing,trustworthy > liable,trustworthy = responsible,amenable > unaccountable,amenable > trigger-happy,amenable > irresponsible,amenable > loose,amenable > carefree,amenable < answerable,amenable > feckless,amenable > unreliable,amenable > do-nothing,amenable > liable,amenable < responsible,unaccountable > trigger-happy,unaccountable > irresponsible,unaccountable > loose,unaccountable < answerable,unaccountable > feckless,unaccountable > unreliable,unaccountable > do-nothing,unaccountable < responsible,trigger-happy = irresponsible,trigger-happy < loose,trigger-happy < carefree,trigger-happy < answerable,trigger-happy < accountable,trigger-happy < feckless,trigger-happy < unreliable,trigger-happy < liable,trigger-happy < responsible,irresponsible < loose,irresponsible < carefree,irresponsible < answerable,irresponsible < accountable,irresponsible < feckless,irresponsible < unreliable,irresponsible = do-nothing,irresponsible < liable,irresponsible < responsible,loose < carefree,loose < answerable,loose < accountable,loose = feckless,loose > unreliable,loose > do-nothing,loose < liable,loose < responsible,carefree < answerable,carefree < accountable,carefree > feckless,carefree > unreliable,carefree > do-nothing,carefree < liable,carefree < responsible,answerable > feckless,answerable > unreliable,answerable > do-nothing,answerable > liable,answerable < responsible,accountable > feckless,accountable > unreliable,accountable > do-nothing,accountable > liable,accountable < responsible,feckless = unreliable,feckless > do-nothing,feckless < liable,feckless < responsible,unreliable < liable,unreliable < responsible,do-nothing < liable,do-nothing < responsible,liable < responsible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
independence_1:26:00::,Moderate Agreement,0.4806773878,6,0.1666666667,0.1666666667,"['independent', 'breakaway', 'commutative', 'reliant', 'self-sustaining', 'dependent', 'babelike', 'parasitic', 'myrmecophilous', 'interdependent', 'self-supporting', 'individual', 'single-handed', 'autarkic', 'helpless', 'self-reliant', 'autonomous', 'unconditional', 'free-living']",independent > breakaway,independent > commutative,independent > reliant,independent = self-sustaining,independent > dependent,independent > babelike,independent > parasitic,independent > myrmecophilous,independent > interdependent,independent = self-supporting,independent = individual,independent > single-handed,independent > helpless,independent = self-reliant,independent = autonomous,independent > unconditional,independent = free-living,breakaway > commutative,breakaway > reliant,breakaway < self-sustaining,breakaway > dependent,breakaway > babelike,breakaway > parasitic,breakaway > myrmecophilous,breakaway > interdependent,breakaway < self-supporting,breakaway < individual,breakaway = single-handed,breakaway < autarkic,breakaway > helpless,breakaway < self-reliant,breakaway < autonomous,breakaway > unconditional,breakaway < free-living,commutative > reliant,commutative < self-sustaining,commutative > dependent,commutative > parasitic,commutative < myrmecophilous,commutative > interdependent,commutative < self-supporting,commutative < individual,commutative < single-handed,commutative < autarkic,commutative > helpless,commutative < self-reliant,commutative < autonomous,commutative < unconditional,commutative < free-living,reliant < self-sustaining,reliant = dependent,reliant < babelike,reliant = parasitic,reliant < myrmecophilous,reliant = interdependent,reliant < self-supporting,reliant < individual,reliant < single-handed,reliant < autarkic,reliant < self-reliant,reliant < autonomous,reliant < unconditional,reliant < free-living,self-sustaining > dependent,self-sustaining > babelike,self-sustaining > parasitic,self-sustaining > myrmecophilous,self-sustaining > interdependent,self-sustaining = self-supporting,self-sustaining > single-handed,self-sustaining < autarkic,self-sustaining > helpless,self-sustaining = self-reliant,self-sustaining < autonomous,self-sustaining > unconditional,dependent < babelike,dependent = parasitic,dependent < myrmecophilous,dependent < interdependent,dependent < self-supporting,dependent < individual,dependent < single-handed,dependent < autarkic,dependent = helpless,dependent < self-reliant,dependent < autonomous,dependent < unconditional,dependent < free-living,babelike > parasitic,babelike < myrmecophilous,babelike < interdependent,babelike < self-supporting,babelike < individual,babelike < single-handed,babelike < autarkic,babelike > helpless,babelike < self-reliant,babelike < autonomous,babelike < unconditional,babelike < free-living,parasitic < myrmecophilous,parasitic < interdependent,parasitic < self-supporting,parasitic < individual,parasitic < single-handed,parasitic < autarkic,parasitic = helpless,parasitic < self-reliant,parasitic < autonomous,parasitic < unconditional,parasitic < free-living,myrmecophilous < interdependent,myrmecophilous < self-supporting,myrmecophilous < individual,myrmecophilous < single-handed,myrmecophilous < autarkic,myrmecophilous > helpless,myrmecophilous < self-reliant,myrmecophilous < autonomous,myrmecophilous < free-living,interdependent < self-supporting,interdependent < individual,interdependent < single-handed,interdependent < autarkic,interdependent > helpless,interdependent < self-reliant,interdependent < autonomous,interdependent < unconditional,interdependent < free-living,self-supporting = individual,self-supporting > single-handed,self-supporting > helpless,self-supporting = self-reliant,self-supporting = autonomous,self-supporting > unconditional,self-supporting = free-living,individual > single-handed,individual > helpless,individual = self-reliant,individual > unconditional,single-handed < autarkic,single-handed > helpless,single-handed < self-reliant,single-handed < autonomous,single-handed > unconditional,single-handed < free-living,autarkic > helpless,autarkic = autonomous,autarkic > unconditional,autarkic = free-living,helpless < self-reliant,helpless < autonomous,helpless < unconditional,helpless < free-living,self-reliant = autonomous,self-reliant > unconditional,self-reliant = free-living,autonomous > unconditional,autonomous > free-living,unconditional < free-living
volume_1:07:02::,Substantial Agreement,0.6563420512,6,0.5,2.1666666667,"['earsplitting', 'shouted', 'soft', 'blasting', 'soft-spoken', 'quiet', 'loud-voiced', 'low', 'whispering', 'earthshaking', 'loud']",earsplitting > shouted,earsplitting > soft,earsplitting = blasting,earsplitting > soft-spoken,earsplitting > quiet,earsplitting > loud-voiced,earsplitting > low,earsplitting > whispering,earsplitting = earthshaking,earsplitting > loud,shouted > soft,shouted < blasting,shouted > soft-spoken,shouted > quiet,shouted > low,shouted > whispering,shouted < earthshaking,soft < blasting,soft = soft-spoken,soft > quiet,soft < loud-voiced,soft < low,soft = whispering,soft < earthshaking,soft < loud,blasting > soft-spoken,blasting > quiet,blasting > loud-voiced,blasting > low,blasting > whispering,blasting < earthshaking,blasting > loud,soft-spoken > quiet,soft-spoken < loud-voiced,soft-spoken < low,soft-spoken > whispering,soft-spoken < earthshaking,soft-spoken < loud,quiet < loud-voiced,quiet < low,quiet < earthshaking,quiet < loud,loud-voiced > low,loud-voiced > whispering,loud-voiced < earthshaking,loud-voiced = loud,low > whispering,low < earthshaking,low < loud,whispering < earthshaking,whispering < loud,earthshaking > loud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
